date,population,admission,release
2022-11-08,128416.47126673274,2634.355711183743,2736.1455101388083
2022-11-09,128215.23146777769,2665.4018650298967,1650.3297298285836
2022-11-10,128308.04845894607,1780.5467209969747,1638.7297298285837
2022-11-11,128449.86545011445,1780.5467209969747,1638.7297298285837
2022-11-12,128591.68244128286,1780.5467209969747,1638.7297298285837
2022-11-13,128764.49943245125,1788.2967209969747,719.4797298285835
2022-11-14,128970.94142361962,909.1217209969748,3417.6797298285837
2022-11-15,128071.783414788,2518.5217209969746,2963.1797298285833
2022-11-16,127624.62540595641,2516.021720996975,3074.1797298285833
2022-11-17,127024.9673971248,2474.5217209969746,2969.3463964952502
2022-11-18,126773.3093882932,2717.6883876636416,2809.3463964952502
2022-11-19,126695.65137946162,2731.6883876636416,1173.9686187174723
2022-11-20,127322.51559285221,1807.0661654414193,1279.8963964952497
2022-11-21,127542.86591735392,1504.6217209969748,2754.104729828583
2022-11-22,126843.21624185564,2054.4550543303085,2773.104729828583
2022-11-23,126502.56656635737,2432.4550543303085,2567.1047298285835
2022-11-24,125984.9168908591,2049.455054330308,904.7713964952502
2022-11-25,126390.2672153608,1310.1217209969748,1230.7713964952497
2022-11-26,126836.61753986252,1677.1217209969748,998.7713964952502
2022-11-27,127515.46786436424,1677.6217209969748,1053.77139649525
2022-11-28,127968.318188866,1499.5661654414196,2818.0137576063617
2022-11-29,127472.73795781215,2349.3500038252573,2786.728214677068
2022-11-30,127239.2738883745,2553.264145239399,2860.728214677068
2022-12-01,126857.80981893686,2479.2641452393987,2966.0615480104016
2022-12-02,126590.1790828325,2698.4308119060656,2967.3115480104016
2022-12-03,126444.29834672813,2821.4308119060656,1196.7115480104014
2022-12-04,127117.91761062382,1870.330811906066,1217.544881343735
2022-12-05,127503.20354118616,1602.830811906066,3124.544881343735
2022-12-06,126880.48947174849,2501.8308119060653,2741.2948813437356
2022-12-07,126620.02540231083,2480.8308119060653,2865.261548010402
2022-12-08,126408.49466620649,2653.730811906066,3497.761548010402
2022-12-09,126387.96393010212,3477.2308119060654,2746.261548010402
2022-12-10,126530.9331939978,2890.230811906066,1209.2615480104014
2022-12-11,127285.50245789347,1966.2308119060656,1280.0880882947617
2022-12-12,127619.63333316354,1618.200006218862,3207.26913094879
2022-12-13,126996.16420843362,2583.800006218862,3117.2691309487905
2022-12-14,126580.69508370369,2701.800006218862,3180.2691309487905
2022-12-15,125943.22595897377,2542.800006218862,3028.7024642821234
2022-12-16,125604.49016757717,2689.9666728855286,2866.2024642821234
2022-12-17,125417.75437618057,2679.4666728855286,1251.7024642821236
2022-12-18,125959.51858478396,1793.4666728855284,1279.16913094879
2022-12-19,126183.59946005406,1503.2500062188622,3304.335797615457
2022-12-20,125261.51366865746,2382.750006218862,3165.235962631959
2022-12-21,124423.39425514861,2328.1115986281025,3148.6132110897884
2022-12-22,123655.39002488588,2395.5304467956416,2792.868010391708
2022-12-23,122768.80246128984,1906.2804467956425,1605.0680103917082
2022-12-24,122540.81489769377,1377.0804467956423,924.9013437250417
2022-12-25,122798.32733409773,1182.4137801289755,673.9013437250417
2022-12-26,123068.83977050164,944.4137801289754,841.8013437250416
2022-12-27,123629.85220690555,1402.8137801289756,2243.667285754027
2022-12-28,123487.85739693268,2106.6543598391204,2350.649169811998
2022-12-29,123499.36258695982,2362.15435983912,2313.649169811998
2022-12-30,123725.86777698694,2540.1543598391204,2079.649169811998
2022-12-31,124084.87296701406,2438.65435983912,1074.9158364786651
2023-01-01,125191.21149037448,2181.2543598391203,1247.415836478665
2023-01-02,125733.05001373496,1789.2543598391203,1296.9702919242095
2023-01-03,126284.38853709542,1859.2543598391203,2400.091970312016
2023-01-04,125421.9237574301,2064.797258570212,1597.774273321222
2023-01-05,124997.84255053132,1518.204648143915,1106.2316473026385
2023-01-06,124828.81252563327,1105.4190466470184,1102.449071545063
2023-01-07,124831.78250073522,1105.4190466470184,1102.449071545063
2023-01-08,124834.75247583717,1105.4190466470184,1102.449071545063
2023-01-09,124837.72245093914,1105.4190466470184,1102.449071545063
2023-01-10,124840.69242604106,1105.4190466470184,1102.449071545063
2023-01-11,124843.66240114307,1105.4190466470184,1102.449071545063
2023-01-12,124846.63237624502,1105.4190466470184,1102.449071545063
2023-01-13,124849.602351347,1105.4190466470184,1102.449071545063
2023-01-14,124852.57232644894,1105.4190466470184,1102.449071545063
2023-01-15,124855.54230155087,1105.4190466470184,1102.449071545063
2023-01-16,124858.51227665284,1105.4190466470184,1102.449071545063
2023-01-17,124861.48225175476,1105.4190466470184,1102.449071545063
2023-01-18,124864.45222685675,1105.4190466470184,1102.449071545063
2023-01-19,124867.42220195869,1105.4190466470184,1102.449071545063
2023-01-20,125096.39217706065,1119.2472329215282,2279.8801989960434
2023-01-21,126114.77636784888,3298.264389784273,1149.3801989960436
2023-01-22,126716.66055863712,1751.264389784273,1076.3801989960436
2023-01-23,127112.54474942533,1472.2643897842727,2995.880198996044
2023-01-24,126723.92894021356,2607.264389784274,2413.8801989960434
2023-01-25,126603.81313100179,2293.7643897842736,2516.3801989960434
2023-01-26,126331.69732179004,2244.7643897842736,2674.5897949556393
2023-01-27,126055.84868429542,2400.723985743869,2343.799046002696
2023-01-28,126112.18419314228,2400.13455484956,1081.2990460026958
2023-01-29,126746.0197019892,1715.1345548495603,1053.9982103480993
2023-01-30,126996.74100470793,1332.1387331225403,2711.4345732609527
2023-01-31,126536.86516456946,2253.547304551112,2107.423144689524
2023-02-01,126573.98932443105,2144.5473045511117,2425.3017473096115
2023-02-02,126318.37025285159,2169.844975584591,2513.1307138307175
2023-02-03,126010.75118127215,2205.511642251258,2425.4640471640505
2023-02-04,126150.46544302607,2565.1783089179244,1037.464047164051
2023-02-05,126740.67970477995,1627.6783089179241,1106.464047164051
2023-02-06,127160.89396653378,1526.6783089179241,2702.1307138307175
2023-02-07,126760.77489495432,2302.011642251258,2702.727280354323
2023-02-08,126402.65582337487,2483.011642251258,2644.8317620019934
2023-02-09,126064.50091325835,2307.6740270267555,2582.8289371432365
2023-02-10,126001.34600314188,2520.1740270267555,2540.3289371432365
2023-02-11,125918.69109302537,2457.1740270267555,1083.4003657146648
2023-02-12,126439.79808767086,1604.5073603600888,928.4003657146649
2023-02-13,126977.9050823163,1464.907360360089,2826.7650715970176
2023-02-14,126392.84737107935,2246.6779485953834,2374.7356598323113
2023-02-15,126184.95632650907,2166.8446152620495,2631.735659832312
